Gender,Race,Age,VisaStatus,VisaLabel,EducationLevel,EducationLabel,UniversityTier,CS_Degree,YearsExperience,AlgorithmSkill,SystemDesignSkill,NumLanguages,GitHubScore,PastCompanyTier,PastCompanyLabel,EthnicNameSignal,HasReferral,LinkedInScore,InterviewerType,ResumeScore,TechInterviewScore,CultureFitScore,OverallInterviewScore,HireProbability,Hired,TotalBiasEffect
Male,Hispanic,38,0,Citizen,2,Master,3,1,0.9,61.5,50.2,2,46.2,4,No Experience,1,0,91.1,1,62.9,45.3,60.8,55.9,0.3814,0,0.03
Male,White,34,0,Citizen,1,Bachelor,2,1,1.1,56.5,3.3,1,26.1,4,No Experience,0,0,85.4,1,59.4,12.8,61.4,43.9,0.1908,0,0.27
Female,Black,35,0,Citizen,1,Bachelor,2,1,1.7,42.4,57.0,5,41.6,3,Average Company,1,1,72.9,1,50.9,30.5,34.3,37.2,0.1529,0,-0.38
Male,Asian,24,2,H1B,2,Master,3,1,5.2,54.8,50.5,7,26.3,1,FAANG,1,0,76.7,1,66.1,28.3,75.4,56.6,0.6719,0,0.12
Male,White,28,0,Citizen,2,Master,3,0,2.1,52.4,45.6,4,60.9,2,Well-known Tech,0,1,57.5,1,71.3,34.2,71.5,58.4,0.548,1,0.27
Female,Black,37,1,Green Card,1,Bachelor,3,1,2.5,60.8,51.3,2,18.3,2,Well-known Tech,1,0,53.1,1,49.1,45.9,37.8,43.5,0.1539,0,-0.38
Male,White,41,0,Citizen,2,Master,2,0,0.2,37.7,11.0,3,14.1,4,No Experience,0,0,89.5,1,48.3,10.7,71.2,44.3,0.2132,0,0.27
Female,White,21,0,Citizen,4,Self-taught/Bootcamp,4,1,2.9,39.2,45.5,2,9.0,1,FAANG,0,0,97.1,1,69.3,20.2,65.7,50.7,0.3695,0,0.12
Male,White,28,1,Green Card,4,Self-taught/Bootcamp,4,0,2.6,66.6,54.1,1,28.3,2,Well-known Tech,0,1,86.9,1,64.1,49.7,72.4,62.4,0.5901,1,0.27
Male,Black,32,0,Citizen,2,Master,3,1,5.2,76.2,45.1,4,26.4,3,Average Company,1,0,56.4,1,69.9,51.2,51.1,55.8,0.3464,1,-0.03
Male,White,25,0,Citizen,1,Bachelor,2,1,1.0,62.1,26.2,6,35.4,3,Average Company,0,0,43.7,1,42.5,31.4,53.4,43.0,0.1913,0,0.27
Male,White,26,0,Citizen,2,Master,2,1,5.8,56.8,55.9,6,10.5,3,Average Company,0,1,83.4,0,87.6,39.3,75.4,65.8,0.6945,1,0.27
Male,White,35,0,Citizen,1,Bachelor,2,1,5.7,46.3,55.0,4,5.6,1,FAANG,0,0,81.7,1,71.8,30.7,80.4,60.9,0.53,1,0.27
Female,White,43,0,Citizen,1,Bachelor,3,1,4.4,61.1,42.6,5,17.6,3,Average Company,0,0,77.5,1,47.3,29.3,48.9,41.6,0.2007,0,-0.03
Male,White,21,0,Citizen,4,Self-taught/Bootcamp,4,1,2.0,39.7,28.1,4,2.2,3,Average Company,0,1,83.9,1,56.0,23.0,71.6,50.7,0.3686,0,0.27
Male,White,30,0,Citizen,2,Master,1,0,0.3,39.0,51.9,2,2.6,4,No Experience,0,1,81.3,1,67.9,36.7,71.0,58.2,0.4363,0,0.27
Male,Black,35,0,Citizen,2,Master,3,1,1.2,60.6,53.9,1,12.4,3,Average Company,1,1,84.6,2,57.9,41.0,60.3,52.9,0.3566,0,-0.03
Male,Asian,37,2,H1B,1,Bachelor,2,0,12.0,60.5,70.1,5,79.4,4,No Experience,0,1,73.0,2,100.0,52.0,60.5,67.4,0.6073,1,0.12
Male,White,34,0,Citizen,1,Bachelor,2,1,9.5,35.8,49.3,4,41.5,1,FAANG,0,0,79.5,2,90.0,33.9,80.5,66.6,0.6974,1,0.27
Male,White,44,0,Citizen,4,Self-taught/Bootcamp,4,1,1.0,48.4,64.3,3,11.6,4,No Experience,0,1,65.9,2,53.3,48.2,55.7,52.5,0.3296,0,0.27
Male,Asian,32,1,Green Card,1,Bachelor,3,1,1.7,47.6,52.7,4,39.8,4,No Experience,1,0,38.5,0,72.5,41.1,61.4,57.1,0.4536,0,0.2
Male,White,41,0,Citizen,1,Bachelor,3,1,0.0,30.4,23.0,2,17.2,4,No Experience,0,0,34.8,0,35.7,28.3,58.9,42.4,0.1758,0,0.27
Male,Hispanic,27,0,Citizen,2,Master,2,1,1.7,60.9,16.6,1,16.5,2,Well-known Tech,1,1,87.0,0,80.3,39.3,59.4,57.6,0.4254,0,0.03
Male,Asian,32,2,H1B,2,Master,2,1,7.3,60.5,56.5,3,56.8,3,Average Company,1,0,68.6,2,61.0,48.8,64.8,58.2,0.5056,1,0.12
Male,White,23,0,Citizen,1,Bachelor,3,0,3.8,49.5,35.1,4,45.0,2,Well-known Tech,0,0,88.9,1,56.1,27.9,69.5,51.6,0.45,1,0.27
Male,White,38,0,Citizen,2,Master,2,1,9.1,52.8,47.1,3,52.4,2,Well-known Tech,0,1,59.6,0,100.0,49.4,66.0,68.7,0.7799,1,0.27
Female,Black,31,0,Citizen,1,Bachelor,3,1,14.7,42.4,78.9,4,21.1,2,Well-known Tech,0,0,88.4,0,82.6,39.6,54.5,56.3,0.4851,0,-0.38
Male,White,34,2,H1B,2,Master,2,1,1.1,35.5,44.6,4,12.8,3,Average Company,0,1,27.6,2,63.2,39.4,57.7,52.7,0.3039,0,0.19
Male,White,29,0,Citizen,1,Bachelor,3,0,3.6,41.7,46.0,2,34.6,3,Average Company,0,1,76.4,1,49.3,38.9,70.7,54.2,0.5227,0,0.27
Male,White,36,0,Citizen,2,Master,2,1,6.3,49.8,55.1,3,33.9,1,FAANG,0,1,73.1,0,86.2,49.8,43.3,56.3,0.6817,0,0.27
Female,Asian,34,2,H1B,1,Bachelor,1,1,4.4,77.3,21.5,2,37.5,3,Average Company,0,0,79.0,1,58.3,33.7,49.4,46.1,0.2198,0,-0.03
Female,Black,25,0,Citizen,3,PhD,3,1,1.4,74.6,53.2,3,27.6,3,Average Company,1,1,54.9,0,58.3,49.2,64.2,57.5,0.3612,1,-0.38
Male,White,25,0,Citizen,2,Master,3,0,17.0,65.0,80.9,4,27.0,3,Average Company,0,0,32.8,2,92.9,62.1,56.8,67.7,0.8412,1,0.27
Male,Asian,31,0,Citizen,4,Self-taught/Bootcamp,4,1,5.0,56.2,59.8,5,17.2,1,FAANG,1,1,66.3,0,64.4,50.9,61.3,58.4,0.6307,1,0.2
Female,White,36,0,Citizen,2,Master,2,1,0.0,43.2,19.7,2,18.5,4,No Experience,0,1,49.7,1,57.2,23.7,41.9,39.4,0.2082,0,0.12
Male,Black,45,1,Green Card,1,Bachelor,2,1,3.3,65.2,53.4,1,30.3,3,Average Company,1,0,55.5,2,67.1,38.0,35.1,44.1,0.1786,1,-0.03
Male,White,34,0,Citizen,2,Master,3,1,0.8,39.6,38.0,3,10.4,4,No Experience,0,1,82.7,2,67.5,30.2,76.0,57.9,0.5158,0,0.27
Male,Black,39,0,Citizen,2,Master,2,1,5.8,48.9,39.1,3,45.4,3,Average Company,1,1,60.3,0,72.5,35.3,45.7,48.7,0.301,0,-0.03
Male,Hispanic,21,0,Citizen,1,Bachelor,3,1,0.3,29.0,19.7,2,33.4,4,No Experience,0,0,42.7,2,44.6,14.8,39.0,31.9,0.0771,0,0.03
Female,White,46,0,Citizen,2,Master,2,1,1.9,45.8,30.6,2,7.6,3,Average Company,0,0,83.8,2,61.1,15.7,36.7,35.5,0.1019,0,-0.15
Female,White,36,0,Citizen,1,Bachelor,3,1,1.7,41.4,15.9,3,76.4,3,Average Company,0,0,70.3,1,41.6,23.2,60.7,42.8,0.1634,0,0.12
Male,White,31,0,Citizen,2,Master,3,0,10.0,66.3,45.3,2,32.1,3,Average Company,0,0,86.4,0,80.3,43.3,60.4,59.4,0.6028,1,0.27
Male,White,30,0,Citizen,4,Self-taught/Bootcamp,4,1,9.3,70.8,55.2,6,20.5,4,No Experience,0,1,84.6,0,75.9,55.2,60.3,62.4,0.6806,1,0.27
Male,White,24,0,Citizen,1,Bachelor,2,1,7.8,63.9,60.1,7,18.9,3,Average Company,0,0,92.5,1,70.9,50.9,64.8,61.5,0.5206,0,0.27
Female,Asian,26,1,Green Card,2,Master,3,0,6.2,57.7,54.2,3,42.3,4,No Experience,1,0,60.8,1,60.7,21.0,55.1,44.6,0.2745,1,0.05
Female,Hispanic,45,3,Needs Sponsorship,1,Bachelor,2,1,13.9,90.3,75.0,2,38.5,4,No Experience,0,0,54.8,0,90.7,68.5,77.2,77.5,0.5631,1,-0.69
Female,White,25,0,Citizen,1,Bachelor,3,1,1.0,50.8,43.8,2,24.2,4,No Experience,0,0,94.5,1,42.6,33.4,68.0,49.6,0.168,1,0.12
Female,Black,24,0,Citizen,2,Master,2,1,7.7,66.4,55.8,1,10.3,3,Average Company,1,0,78.3,2,62.0,40.2,31.9,42.3,0.2328,0,-0.38
Male,Black,27,0,Citizen,1,Bachelor,2,1,5.0,61.3,56.7,4,24.8,3,Average Company,1,0,85.2,1,77.0,53.7,47.4,57.0,0.3229,0,-0.03
Male,Black,23,0,Citizen,2,Master,3,1,5.4,89.1,64.0,4,36.4,3,Average Company,1,1,86.5,0,72.4,75.8,56.5,67.2,0.6508,0,-0.03
Male,White,32,2,H1B,2,Master,3,1,2.5,48.9,56.9,2,13.7,2,Well-known Tech,0,0,65.8,1,65.8,36.2,55.1,51.2,0.4023,0,0.19
Female,White,39,0,Citizen,1,Bachelor,2,0,4.8,43.2,43.3,3,22.2,2,Well-known Tech,0,1,68.5,0,86.6,25.6,50.9,51.0,0.3634,0,0.12
Male,White,27,3,Needs Sponsorship,1,Bachelor,1,0,1.2,45.9,16.8,3,31.8,3,Average Company,0,1,56.8,1,50.7,31.2,65.2,49.7,0.2643,0,-0.03
Male,White,22,0,Citizen,1,Bachelor,2,1,3.4,68.4,27.5,4,9.1,3,Average Company,0,1,70.7,0,69.9,41.4,40.1,48.0,0.3064,0,0.27
Male,Asian,34,0,Citizen,4,Self-taught/Bootcamp,4,1,15.9,50.7,80.5,4,37.2,1,FAANG,1,1,68.1,1,100.0,44.5,64.0,66.2,0.8861,1,0.2
Male,Asian,31,0,Citizen,2,Master,1,1,5.2,56.5,49.1,2,52.4,1,FAANG,0,0,55.1,1,100.0,43.3,51.7,60.8,0.5134,1,0.2
Male,White,39,0,Citizen,3,PhD,2,0,5.1,79.4,41.2,5,5.7,2,Well-known Tech,0,0,47.4,0,82.4,55.2,61.3,64.4,0.68,1,0.27
Male,White,28,0,Citizen,2,Master,3,1,1.2,48.8,43.5,6,6.6,3,Average Company,0,0,51.5,2,62.8,51.6,65.6,60.0,0.4544,0,0.27
Male,Hispanic,30,3,Needs Sponsorship,1,Bachelor,3,1,8.3,81.6,47.7,6,9.5,3,Average Company,0,1,70.6,0,79.7,57.5,58.3,63.4,0.4568,1,-0.27
Male,Black,30,0,Citizen,2,Master,3,1,11.6,96.6,79.0,1,28.0,3,Average Company,0,0,72.7,1,83.9,68.2,41.2,61.3,0.5647,0,-0.03
Male,Asian,32,0,Citizen,2,Master,1,1,0.5,49.5,22.9,4,28.8,4,No Experience,0,1,66.1,1,63.5,36.1,65.0,54.5,0.3225,0,0.2
Male,White,29,0,Citizen,1,Bachelor,3,1,2.7,47.1,34.5,3,11.4,2,Well-known Tech,0,1,63.9,1,72.4,35.9,60.1,54.7,0.4476,1,0.27
Female,Black,28,0,Citizen,1,Bachelor,1,0,4.9,55.6,53.7,1,60.0,3,Average Company,1,0,59.5,1,63.8,32.7,36.7,42.1,0.1733,0,-0.38
Male,Black,21,0,Citizen,2,Master,3,1,9.7,61.5,74.2,1,24.2,3,Average Company,0,0,61.2,2,97.7,52.0,46.8,61.3,0.5158,0,-0.03
Male,Asian,28,0,Citizen,2,Master,2,0,3.5,50.3,42.1,3,65.4,2,Well-known Tech,0,1,78.3,0,87.8,42.1,71.0,65.1,0.6751,1,0.2
Female,White,37,0,Citizen,1,Bachelor,3,0,2.5,29.3,43.0,1,45.6,2,Well-known Tech,0,0,93.1,1,52.0,19.7,52.3,40.8,0.1704,1,0.12
Male,White,37,0,Citizen,2,Master,2,1,0.2,42.1,40.0,5,37.3,4,No Experience,0,1,61.0,1,71.5,23.5,62.8,51.2,0.4647,1,0.27
Female,White,28,0,Citizen,2,Master,2,0,3.6,81.4,18.1,3,19.1,2,Well-known Tech,0,0,80.2,1,73.9,61.4,54.3,61.7,0.5739,0,0.12
Male,Asian,41,2,H1B,2,Master,3,1,1.8,62.2,42.2,3,18.6,2,Well-known Tech,0,0,64.5,1,67.3,56.3,60.4,60.7,0.4164,0,0.12
Male,Hispanic,31,0,Citizen,2,Master,3,1,20.0,73.5,81.4,3,22.6,3,Average Company,1,1,56.1,2,100.0,77.8,41.8,68.9,0.8429,0,0.03
Male,Hispanic,22,1,Green Card,1,Bachelor,2,1,4.1,53.8,51.9,3,51.4,3,Average Company,0,1,80.7,1,74.3,40.3,62.7,57.8,0.5049,0,0.03
Male,Hispanic,21,0,Citizen,4,Self-taught/Bootcamp,4,1,1.1,61.8,60.5,2,5.9,2,Well-known Tech,0,1,78.4,0,66.9,35.4,53.8,50.6,0.3028,0,0.03
Male,White,40,0,Citizen,1,Bachelor,2,1,20.0,85.7,99.9,3,32.3,1,FAANG,0,1,85.8,2,100.0,94.2,65.8,84.3,0.9486,1,0.27
Male,White,29,0,Citizen,1,Bachelor,1,1,4.0,78.4,70.3,4,19.6,3,Average Company,0,1,87.4,1,85.7,51.3,82.9,72.5,0.6735,0,0.27
Female,White,23,0,Citizen,2,Master,3,0,6.6,56.1,51.0,3,42.6,1,FAANG,0,0,32.3,1,77.5,42.8,57.0,57.1,0.5973,1,0.12
Male,White,21,0,Citizen,1,Bachelor,3,1,15.6,55.7,72.5,1,45.9,3,Average Company,0,1,62.6,1,96.3,69.4,57.3,71.3,0.8283,1,0.27
Female,Asian,29,3,Needs Sponsorship,3,PhD,2,1,6.2,82.6,60.1,5,27.5,1,FAANG,1,0,82.9,2,88.9,53.4,53.4,62.3,0.6488,0,-0.25
Male,Asian,34,2,H1B,1,Bachelor,2,1,12.9,63.9,85.4,5,39.0,1,FAANG,1,1,74.9,1,100.0,79.4,75.4,82.9,0.9272,1,0.12
Female,White,27,0,Citizen,2,Master,2,1,2.0,55.2,62.2,3,6.4,3,Average Company,0,0,25.4,1,48.7,59.1,55.5,55.1,0.3745,0,0.12
Male,Black,24,0,Citizen,1,Bachelor,3,1,0.2,28.7,50.8,2,52.7,4,No Experience,1,0,66.8,0,56.3,29.9,46.9,43.3,0.1517,0,-0.03
Male,Hispanic,28,0,Citizen,2,Master,2,1,15.0,61.1,89.1,2,41.6,3,Average Company,1,1,95.5,0,100.0,60.2,70.9,74.4,0.8029,1,0.03
Male,White,40,0,Citizen,1,Bachelor,2,1,3.6,77.2,57.8,3,33.5,3,Average Company,0,0,88.5,2,72.8,58.7,67.6,65.8,0.5109,1,0.27
Male,White,22,1,Green Card,3,PhD,2,1,6.6,91.0,57.9,3,36.7,2,Well-known Tech,0,0,86.9,0,99.8,47.3,69.4,69.3,0.7855,1,0.27
Female,White,27,0,Citizen,1,Bachelor,1,1,3.6,64.8,62.6,1,27.9,4,No Experience,0,0,97.3,1,63.3,51.3,59.0,57.4,0.324,0,0.12
Male,White,40,0,Citizen,2,Master,3,1,6.4,53.2,35.4,3,26.9,3,Average Company,0,0,76.9,2,53.5,44.7,56.3,51.5,0.4222,0,0.27
Male,Black,35,0,Citizen,1,Bachelor,3,1,0.3,38.7,44.2,2,19.0,4,No Experience,0,0,96.2,2,36.1,22.6,42.6,34.0,0.0822,1,-0.03
Male,White,33,0,Citizen,4,Self-taught/Bootcamp,4,1,0.3,38.4,45.1,5,13.2,4,No Experience,0,0,57.5,1,39.5,31.9,61.0,45.4,0.218,0,0.27
Male,White,27,0,Citizen,2,Master,3,1,11.4,100.0,54.8,4,15.8,3,Average Company,0,1,48.1,1,94.6,66.2,70.8,75.1,0.8684,1,0.27
Female,Hispanic,32,0,Citizen,1,Bachelor,3,0,2.6,50.4,35.6,3,23.1,3,Average Company,1,0,91.0,0,36.2,25.1,75.9,48.2,0.1719,1,-0.24
Female,Black,28,2,H1B,4,Self-taught/Bootcamp,4,1,1.6,45.8,46.3,4,59.0,3,Average Company,1,1,84.9,0,66.0,42.6,80.3,63.5,0.4189,1,-0.46
Female,White,25,0,Citizen,4,Self-taught/Bootcamp,4,1,11.1,45.3,41.7,3,58.4,3,Average Company,0,0,48.2,0,69.4,36.9,56.3,52.8,0.4776,0,0.12
Male,Hispanic,24,0,Citizen,2,Master,3,1,20.0,100.0,75.5,4,5.2,4,No Experience,1,0,59.5,0,100.0,64.4,51.7,68.2,0.7987,0,0.03
Male,White,37,0,Citizen,1,Bachelor,1,0,4.3,39.4,26.1,1,32.3,3,Average Company,0,0,83.3,2,55.5,39.2,89.4,63.3,0.4397,1,0.27
Female,White,31,0,Citizen,2,Master,2,1,3.7,47.3,31.2,3,39.0,3,Average Company,0,0,92.7,1,64.6,26.3,72.1,54.2,0.3435,0,0.12
Male,Asian,34,0,Citizen,1,Bachelor,2,1,11.2,51.8,80.1,3,19.2,3,Average Company,1,0,80.4,1,79.9,63.3,73.6,71.6,0.689,0,0.2
Female,White,33,0,Citizen,1,Bachelor,2,0,0.9,42.3,23.5,1,15.6,4,No Experience,0,1,42.6,1,50.2,25.9,59.4,45.4,0.2338,0,0.12
Female,Asian,35,0,Citizen,4,Self-taught/Bootcamp,4,0,4.5,51.7,70.2,1,53.4,1,FAANG,1,0,91.4,1,51.8,41.3,34.8,41.3,0.1988,0,0.05
Female,White,30,0,Citizen,1,Bachelor,3,1,7.4,33.9,59.1,4,46.4,2,Well-known Tech,0,1,89.3,0,77.7,40.0,56.8,56.2,0.5566,1,0.12
Male,White,28,0,Citizen,3,PhD,2,1,6.1,65.9,44.4,2,18.0,3,Average Company,0,0,55.5,1,83.0,48.2,70.6,65.8,0.696,1,0.27
Male,Black,26,0,Citizen,4,Self-taught/Bootcamp,4,0,6.2,44.2,55.1,3,36.9,4,No Experience,1,0,81.3,2,49.7,15.8,69.5,45.7,0.2088,0,-0.03
Female,White,22,0,Citizen,2,Master,2,1,7.4,53.7,37.9,4,30.9,2,Well-known Tech,0,0,41.1,2,81.1,42.6,35.4,49.3,0.407,1,0.12
Male,Asian,24,0,Citizen,2,Master,2,0,1.1,59.4,27.5,3,44.9,4,No Experience,0,0,67.8,0,42.7,41.1,60.1,49.1,0.2694,1,0.2
Male,Black,29,0,Citizen,2,Master,3,0,3.6,53.2,50.1,3,41.6,3,Average Company,0,1,70.5,2,63.1,50.9,59.9,57.6,0.4567,1,-0.03
Male,Hispanic,21,3,Needs Sponsorship,2,Master,3,1,0.5,27.0,50.9,4,11.3,4,No Experience,1,1,60.3,0,60.2,36.3,42.1,44.6,0.1982,0,-0.27
Female,Asian,22,2,H1B,1,Bachelor,2,1,0.4,33.8,14.0,4,30.6,4,No Experience,0,0,75.8,0,46.6,22.5,66.0,45.9,0.1449,1,-0.03
Male,White,39,0,Citizen,2,Master,3,1,7.7,69.1,45.7,3,29.4,4,No Experience,0,0,93.2,1,72.9,53.3,83.6,70.3,0.7306,0,0.27
Male,Asian,33,3,Needs Sponsorship,2,Master,2,1,7.5,49.1,54.0,5,1.9,3,Average Company,1,0,57.2,1,78.0,43.4,50.2,54.8,0.4233,1,-0.1
Male,Black,28,0,Citizen,1,Bachelor,3,0,0.9,21.6,57.6,2,7.0,4,No Experience,1,0,71.4,0,41.0,12.8,70.8,43.0,0.1328,0,-0.03
Male,Asian,47,1,Green Card,2,Master,2,1,3.8,78.1,53.4,1,25.6,3,Average Company,1,0,89.2,1,72.9,57.3,68.0,65.5,0.4729,0,0.08
Female,Asian,21,2,H1B,1,Bachelor,1,1,0.2,66.8,30.6,2,19.3,4,No Experience,1,1,71.7,2,58.2,40.2,74.1,58.3,0.4046,0,-0.03
Male,Black,38,0,Citizen,3,PhD,2,1,2.1,55.8,33.8,3,46.0,2,Well-known Tech,0,0,75.0,1,74.9,46.3,50.5,55.1,0.3639,0,-0.03
Male,White,31,0,Citizen,2,Master,2,1,0.7,49.8,34.7,7,19.0,4,No Experience,0,0,50.5,0,57.4,59.2,56.9,57.8,0.341,0,0.27
Female,Black,37,1,Green Card,2,Master,2,0,2.1,57.0,41.0,1,7.1,2,Well-known Tech,1,0,77.2,0,63.1,26.8,64.4,50.9,0.1896,0,-0.38
Female,White,32,0,Citizen,2,Master,2,1,3.9,41.1,72.6,5,10.6,3,Average Company,0,1,50.4,0,75.5,46.6,66.2,61.7,0.5147,1,0.12
Male,White,21,0,Citizen,1,Bachelor,3,0,7.3,47.6,32.4,5,2.5,3,Average Company,0,0,63.4,0,55.4,44.5,56.1,51.8,0.368,1,0.27
Female,Black,32,0,Citizen,2,Master,2,1,3.2,69.6,27.5,3,6.9,3,Average Company,1,0,88.7,2,57.6,34.6,41.4,43.1,0.1596,0,-0.38
Male,White,34,2,H1B,2,Master,2,0,12.1,52.2,64.8,4,18.6,3,Average Company,0,1,90.7,1,92.9,47.2,77.9,70.9,0.8154,0,0.19
Male,White,21,0,Citizen,1,Bachelor,2,1,0.5,57.7,48.2,5,37.4,4,No Experience,0,0,61.6,1,64.5,49.7,59.2,57.2,0.3406,1,0.27
Female,White,45,0,Citizen,1,Bachelor,3,1,3.5,63.7,42.8,4,26.4,3,Average Company,0,1,48.4,1,60.6,56.8,52.5,56.0,0.3187,0,-0.03
Female,Black,34,0,Citizen,3,PhD,1,1,10.7,81.0,80.2,5,39.7,3,Average Company,0,0,39.0,0,97.7,67.9,55.2,70.3,0.6133,0,-0.38
Female,White,36,0,Citizen,2,Master,3,1,1.2,86.1,36.4,1,15.8,1,FAANG,0,0,72.0,2,80.2,38.9,55.3,55.8,0.5197,1,0.12
Female,Asian,23,3,Needs Sponsorship,2,Master,3,1,6.6,88.3,57.9,5,43.2,1,FAANG,1,1,62.3,2,87.4,39.8,52.8,56.9,0.5962,0,-0.25
Male,White,36,0,Citizen,1,Bachelor,3,1,1.3,32.9,43.0,6,15.8,3,Average Company,0,0,81.2,0,45.4,28.7,41.4,37.9,0.1701,1,0.27
Male,White,39,0,Citizen,2,Master,2,1,17.1,75.1,82.1,5,33.8,3,Average Company,0,1,48.5,2,100.0,55.2,75.7,74.6,0.8777,1,0.27
Female,White,33,0,Citizen,2,Master,3,0,6.4,63.0,54.6,4,53.8,3,Average Company,0,1,37.6,1,51.3,53.3,44.9,49.4,0.3932,0,0.12
Male,Asian,31,2,H1B,1,Bachelor,3,0,4.8,35.6,51.6,6,39.3,3,Average Company,1,0,81.3,1,51.7,13.6,64.0,43.3,0.2144,0,0.12
Female,White,25,0,Citizen,1,Bachelor,1,1,9.3,70.0,87.8,4,57.2,2,Well-known Tech,0,1,39.5,1,99.2,71.7,78.8,81.4,0.8853,1,0.12
Female,Hispanic,30,2,H1B,1,Bachelor,3,1,4.0,71.7,35.6,1,30.4,1,FAANG,0,0,94.2,1,79.2,34.8,48.4,51.4,0.2837,0,-0.32
Female,Hispanic,28,0,Citizen,2,Master,2,1,1.6,40.9,33.7,2,56.0,3,Average Company,1,0,70.7,0,54.4,31.2,59.5,48.3,0.1952,0,-0.24
Male,Asian,36,2,H1B,2,Master,2,1,1.7,47.5,48.5,4,62.4,1,FAANG,1,0,75.0,1,85.3,47.4,60.4,62.1,0.5057,1,0.12
Male,Hispanic,26,0,Citizen,1,Bachelor,3,1,4.0,35.5,29.2,1,23.0,3,Average Company,1,0,78.3,1,38.1,10.0,55.7,35.3,0.1301,0,0.03
Male,White,35,0,Citizen,1,Bachelor,2,0,3.4,35.4,54.7,1,51.6,2,Well-known Tech,0,0,87.5,1,60.0,14.5,56.5,42.7,0.2258,0,0.27
Male,Black,26,0,Citizen,2,Master,3,1,10.7,62.2,67.2,2,38.1,3,Average Company,1,1,86.2,1,78.9,39.9,52.7,54.8,0.5073,0,-0.03
Male,Asian,30,0,Citizen,1,Bachelor,2,1,3.5,52.6,36.0,1,17.1,3,Average Company,0,1,71.8,0,66.1,42.7,49.9,51.5,0.3791,0,0.2
Male,Asian,36,0,Citizen,1,Bachelor,1,1,3.2,45.6,40.9,6,12.5,3,Average Company,1,0,61.2,2,60.8,40.8,43.2,46.8,0.2446,0,0.2
Male,Asian,27,0,Citizen,2,Master,3,1,2.7,57.7,72.8,6,21.7,3,Average Company,1,0,86.0,1,67.0,50.8,58.7,58.0,0.4204,0,0.2
Male,Asian,36,0,Citizen,2,Master,2,1,0.6,27.8,27.3,3,32.0,4,No Experience,0,0,34.0,1,47.4,10.3,53.2,36.7,0.1463,0,0.2
Male,Hispanic,35,0,Citizen,2,Master,2,1,0.6,48.5,16.8,4,28.5,4,No Experience,0,0,51.0,1,56.9,14.6,59.9,43.3,0.174,0,0.03
Male,White,30,0,Citizen,2,Master,2,1,5.0,75.4,64.1,1,53.6,3,Average Company,0,0,59.1,0,86.5,48.4,64.4,64.3,0.5063,0,0.27
Male,Asian,40,2,H1B,2,Master,2,1,2.8,60.1,40.1,4,22.8,4,No Experience,1,1,74.2,1,69.3,39.4,68.5,58.5,0.5447,1,0.12
Female,Asian,32,2,H1B,3,PhD,1,1,3.6,40.8,36.1,6,17.6,1,FAANG,0,0,77.6,1,94.3,36.2,71.7,64.9,0.6587,1,-0.03
Male,Asian,39,0,Citizen,2,Master,3,0,11.8,60.4,54.0,4,17.5,1,FAANG,1,1,52.6,0,100.0,52.9,65.1,69.6,0.8969,1,0.2
Male,White,44,0,Citizen,2,Master,2,0,6.9,63.0,75.2,6,20.4,2,Well-known Tech,0,0,63.1,2,77.7,43.3,62.6,59.6,0.5127,1,0.27
Male,Asian,30,2,H1B,2,Master,2,1,2.1,46.5,62.8,5,47.9,1,FAANG,0,0,91.5,2,71.3,36.3,64.1,56.1,0.5471,0,0.12
Female,Hispanic,36,0,Citizen,4,Self-taught/Bootcamp,4,0,6.8,58.3,45.9,7,28.6,3,Average Company,1,1,93.2,1,57.9,39.7,48.4,47.7,0.2925,0,-0.24
Male,White,27,0,Citizen,1,Bachelor,3,1,16.4,92.7,80.7,4,24.9,1,FAANG,0,1,86.1,1,94.0,78.4,50.7,71.2,0.9177,1,0.27
Male,Black,24,0,Citizen,1,Bachelor,3,1,0.8,37.1,49.8,3,32.5,4,No Experience,0,1,91.8,1,64.1,31.3,56.6,49.6,0.2211,0,-0.03
Male,White,30,0,Citizen,2,Master,3,1,10.2,78.4,60.0,5,12.7,3,Average Company,0,1,65.7,2,98.7,64.6,85.5,81.5,0.8875,1,0.27
Male,Hispanic,22,0,Citizen,2,Master,3,0,2.0,37.7,44.0,4,51.1,3,Average Company,1,0,84.9,1,62.9,30.4,62.1,51.2,0.2435,0,0.03
Male,White,25,0,Citizen,2,Master,3,0,6.0,59.4,64.9,2,11.7,4,No Experience,0,1,79.5,1,69.4,44.7,59.3,56.7,0.5891,0,0.27
Male,White,36,0,Citizen,3,PhD,1,0,5.1,67.1,44.8,4,24.6,2,Well-known Tech,0,0,76.3,0,83.9,59.3,65.4,67.9,0.7972,0,0.27
Male,White,28,2,H1B,1,Bachelor,2,0,5.5,29.5,59.2,6,39.2,3,Average Company,0,1,65.8,0,76.2,52.9,63.3,62.9,0.5291,1,0.19
Female,Asian,36,3,Needs Sponsorship,4,Self-taught/Bootcamp,4,1,10.0,70.7,48.4,2,17.2,3,Average Company,1,0,86.6,0,70.1,45.9,77.9,64.8,0.4868,0,-0.25
Female,White,34,0,Citizen,1,Bachelor,2,0,4.5,29.5,37.4,3,18.2,3,Average Company,0,1,95.0,2,55.8,9.4,47.7,36.3,0.1567,0,0.12
